week_ending,venue,reporting_group,sales_ex_gst,qty
2024-12-29,stow,Sparkling Wine,301.09,25.0
2024-12-29,stow,Staff Dinners,162.09,35.0
2024-12-29,stow,Stow Food,8.5,3.0
2024-12-29,stow,Tap Beer,5905.63,590.8
2024-12-29,stow,Tequila,32.73,3.0
2024-12-29,stow,Vodka,228.31,35.0
2024-12-29,stow,Whisky,177.54,11.0
2024-12-29,stow,White Wine,955.95,65.0
2025-01-05,hg,Add-ons - Bar,1.82,2.0
2025-01-05,hg,Add-ons - Kitchen,253.46,108.0
2025-01-05,hg,Big Plates,4435.37,232.0
2025-01-05,hg,Bottles / Cans Alcoholic,596.08,53.0
2025-01-05,hg,Cocktails - Classic,1108.85,72.0
2025-01-05,hg,Cocktails - Signature,1549.26,93.0
2025-01-05,hg,Gin,67.65,7.0
2025-01-05,hg,Harry Gatos Food,1375.78,157.0
2025-01-05,hg,Modifiers,0.0,30.0
2025-01-05,hg,Non-Alcoholic,333.4,59.0
2025-01-05,hg,None,0.0,43.0
2025-01-05,hg,Orange / Skins Wine,88.27,3.0
2025-01-05,hg,Red Wine,400.74,25.0
2025-01-05,hg,Rose Wine,492.74,26.0
2025-01-05,hg,Rums,33.25,3.0
2025-01-05,hg,Sake & Soju,21.82,2.0
2025-01-05,hg,Sides,99.54,10.0
2025-01-05,hg,Small Plates,4301.52,451.3
2025-01-05,hg,Sparkling Wine,99.37,8.0
2025-01-05,hg,Staff Dinners,184.64,44.0
2025-01-05,hg,Tap Beer,1711.63,176.0
2025-01-05,hg,White Wine,883.99,46.0
2025-01-05,mari,Add-ons - Pizza,160.24,129.0
2025-01-05,mari,Delivery Alcohol,54.55,5.0
2025-01-05,mari,Delivery Cocktails,36.0,1.0
2025-01-05,mari,Dine-in Pizza,1805.34,98.0
2025-01-05,mari,Marilyna's Pizza,8549.97,558.0
2025-01-05,mari,Marilyna's Soft Drinks,94.52,21.0
2025-01-05,stow,Add-ons - Bar,10.04,5.0
2025-01-05,stow,Add-ons - Kitchen,134.86,235.0
2025-01-05,stow,Amaro / Aperitif / Fortified Wine,21.82,2.0
2025-01-05,stow,Big Plates,3312.09,145.0
2025-01-05,stow,Bottles / Cans Alcoholic,514.25,53.0
2025-01-05,stow,Cocktails - Classic,7026.59,484.0
2025-01-05,stow,Cocktails - Signature,1846.83,113.0
2025-01-05,stow,Delivery Kitchen,872.15,67.0
2025-01-05,stow,Desserts,22.18,2.0
2025-01-05,stow,Functions & Misc.,51.82,2.0
2025-01-05,stow,Gin,1092.72,76.0
2025-01-05,stow,Kids Meals,131.6,11.0
2025-01-05,stow,Liqueurs,54.55,6.0
2025-01-05,stow,Mocktails,242.15,20.0
2025-01-05,stow,Modifiers,0.0,120.0
2025-01-05,stow,Non-alcoholic,533.72,118.0
2025-01-05,stow,None,54.55,121.0
2025-01-05,stow,Orange / Skins Wine,329.05,21.0
2025-01-05,stow,Pet Nat Wine,64.92,4.0
2025-01-05,stow,Red Wine,1060.3,69.0
2025-01-05,stow,Rose Wine,565.78,37.0
2025-01-05,stow,Rum,11.7,1.0
2025-01-05,stow,Salads,326.52,18.0
2025-01-05,stow,Small Plates,4488.72,321.0
2025-01-05,stow,Sparkling Wine,647.12,48.0
2025-01-05,stow,Staff Dinners,174.55,38.0
2025-01-05,stow,Stow Food,5.83,2.0
2025-01-05,stow,Tap Beer,6386.72,677.7
2025-01-05,stow,Tequila,35.65,3.0
2025-01-05,stow,Vodka,340.92,42.0
2025-01-05,stow,Whisky,29.0,3.0
2025-01-05,stow,White Wine,1452.72,102.0
2025-01-12,hg,Add-ons - Kitchen,433.9,100.0
2025-01-12,hg,Big Plates,3807.3,202.0
2025-01-12,hg,Bottles / Cans Alcoholic,488.88,47.0
2025-01-12,hg,Cocktails - Classic,1111.35,78.0
2025-01-12,hg,Cocktails - Signature,1638.77,98.0
2025-01-12,hg,Gin,71.36,8.0
2025-01-12,hg,Harry Gatos Food,1334.35,121.0
2025-01-12,hg,Modifiers,0.0,24.0
2025-01-12,hg,Non-Alcoholic,416.73,77.0
2025-01-12,hg,None,0.0,54.0
2025-01-12,hg,Orange / Skins Wine,95.45,7.0
2025-01-12,hg,Red Wine,453.65,27.0
2025-01-12,hg,Rose Wine,493.8,28.0
2025-01-12,hg,Sake & Soju,45.92,5.0
2025-01-12,hg,Sides,109.64,10.0
2025-01-12,hg,Small Plates,4227.27,355.0
2025-01-12,hg,Sparkling Wine,331.79,28.0
2025-01-12,hg,Staff Dinners,181.91,43.0
2025-01-12,hg,Tap Beer,1698.77,177.0
2025-01-12,hg,Tequila,24.82,3.0
2025-01-12,hg,Vodkas,30.52,4.0
2025-01-12,hg,Whiskies,60.91,3.0
2025-01-12,hg,White Wine,711.85,42.0
2025-01-12,mari,Add-ons - Pizza,137.84,128.0
2025-01-12,mari,Delivery Alcohol,204.5,9.0
2025-01-12,mari,Delivery Cocktails,233.1,8.0
2025-01-12,mari,Dine-in Pizza,2688.41,136.0
2025-01-12,mari,Marilyna's Pizza,9945.97,655.0
2025-01-12,mari,Marilyna's Soft Drinks,133.71,31.0
2025-01-12,stow,Add-ons - Bar,18.87,12.0
2025-01-12,stow,Add-ons - Kitchen,291.03,403.0
2025-01-12,stow,Big Plates,5453.28,275.0
2025-01-12,stow,Bottles / Cans Alcoholic,778.57,77.0
2025-01-12,stow,Cocktails - Classic,7990.4,541.0
2025-01-12,stow,Cocktails - Signature,2016.43,125.0
2025-01-12,stow,Delivery Kitchen,1585.12,121.0
2025-01-12,stow,Desserts,85.86,8.0
2025-01-12,stow,Gin,1154.38,91.0
2025-01-12,stow,Kids Meals,246.17,21.0
2025-01-12,stow,Kitchen Specials,202.52,12.0
2025-01-12,stow,Mocktails,285.3,24.0
2025-01-12,stow,Modifiers,0.0,214.0
2025-01-12,stow,Non-alcoholic,1219.64,229.5
2025-01-12,stow,None,44.39,197.0
2025-01-12,stow,Orange / Skins Wine,178.98,12.0
2025-01-12,stow,Red Wine,2272.92,122.0
2025-01-12,stow,Rose Wine,1983.51,115.0
2025-01-12,stow,Rum,197.91,22.0
2025-01-12,stow,Salads,459.02,25.0
2025-01-12,stow,Small Plates,6133.82,413.0
2025-01-12,stow,Sparkling Wine,682.52,42.0
2025-01-12,stow,Staff Dinners,264.55,58.0
2025-01-12,stow,Stow Food,2.77,1.0
2025-01-12,stow,Tap Beer,12633.38,1282.2
2025-01-12,stow,Tequila,56.36,7.0
2025-01-12,stow,Vodka,497.14,57.0
2025-01-12,stow,Whisky,303.95,29.0
2025-01-12,stow,White Wine,2251.75,151.0
2025-01-19,hg,Add-ons - Kitchen,316.51,89.0
2025-01-19,hg,Big Plates,3021.6,160.0
2025-01-19,hg,Bottles / Cans Alcoholic,490.78,44.0
2025-01-19,hg,Cocktails - Classic,585.58,42.5
2025-01-19,hg,Cocktails - Signature,1512.49,90.0
2025-01-19,hg,Gin,58.97,5.0
2025-01-19,hg,Harry Gatos Food,1073.27,108.0
2025-01-19,hg,Modifiers,0.0,16.0
2025-01-19,hg,Non-Alcoholic,389.41,63.0
2025-01-19,hg,None,0.0,51.0
2025-01-19,hg,Orange / Skins Wine,91.36,7.0
2025-01-19,hg,Red Wine,299.71,20.0
2025-01-19,hg,Rose Wine,338.84,17.0
2025-01-19,hg,Sake & Soju,82.45,5.0
2025-01-19,hg,Sides,129.1,12.0
2025-01-19,hg,Small Plates,4038.39,319.0
2025-01-19,hg,Sparkling Wine,182.68,17.0
2025-01-19,hg,Staff Dinners,170.18,47.0
2025-01-19,hg,Tap Beer,1289.19,134.0
2025-01-19,hg,Tequila,11.82,1.0
2025-01-19,hg,Vodkas,94.91,10.0
2025-01-19,hg,White Wine,674.18,44.0
2025-01-19,mari,Add-ons - Pizza,159.93,131.0
2025-01-19,mari,Delivery Alcohol,34.96,3.0
2025-01-19,mari,Delivery Cocktails,74.9,3.0
2025-01-19,mari,Dine-in Pizza,2031.71,100.0
2025-01-19,mari,Marilyna's Pizza,9731.97,641.0
2025-01-19,mari,Marilyna's Soft Drinks,143.14,32.0
2025-01-19,stow,Add-ons - Bar,20.73,14.0
2025-01-19,stow,Add-ons - Kitchen,233.69,310.0
2025-01-19,stow,Amaro / Aperitif / Fortified Wine,31.82,4.0
2025-01-19,stow,Big Plates,5588.45,272.0
2025-01-19,stow,Bottles / Cans Alcoholic,778.2,79.0
2025-01-19,stow,Cocktails - Classic,8484.75,545.0
2025-01-19,stow,Cocktails - Signature,2183.54,126.0
2025-01-19,stow,Delivery Kitchen,1383.43,104.0
2025-01-19,stow,Desserts,65.82,6.0
2025-01-19,stow,Functions & Misc.,151.82,2.0
2025-01-19,stow,Gin,1073.2,83.0
2025-01-19,stow,Kids Meals,112.19,9.0
2025-01-19,stow,Kitchen Specials,415.45,26.0
2025-01-19,stow,Liqueurs,283.79,30.0
2025-01-19,stow,Mezcal,16.65,1.0
2025-01-19,stow,Mocktails,327.19,29.0
2025-01-19,stow,Modifiers,0.0,180.0
2025-01-19,stow,Non-alcoholic,980.11,199.0
2025-01-19,stow,None,0.0,246.0
2025-01-19,stow,Orange / Skins Wine,378.05,17.0
2025-01-19,stow,Pet Nat Wine,28.43,2.0
2025-01-19,stow,Red Wine,1806.99,125.0
2025-01-19,stow,Rose Wine,1208.37,92.0
2025-01-19,stow,Rum,63.0,6.0
2025-01-19,stow,Salads,484.62,25.0
2025-01-19,stow,Small Plates,6306.8,426.0
2025-01-19,stow,Sparkling Wine,602.77,35.0
2025-01-19,stow,Staff Dinners,234.55,51.0
2025-01-19,stow,Stow Food,2.73,1.0
2025-01-19,stow,Tap Beer,11027.75,1124.8
2025-01-19,stow,Tequila,106.55,9.0
2025-01-19,stow,Vodka,565.75,63.0
2025-01-19,stow,Whisky,196.91,19.0
2025-01-19,stow,White Wine,2752.43,173.0
2025-01-26,hg,Add-ons - Bar,0.91,1.0
2025-01-26,hg,Add-ons - Kitchen,291.68,87.0
2025-01-26,hg,Big Plates,2513.42,138.0
2025-01-26,hg,Bottles / Cans Alcoholic,442.83,42.0
2025-01-26,hg,Cocktails - Classic,1001.43,64.0
2025-01-26,hg,Cocktails - Signature,1253.14,81.0
2025-01-26,hg,Gin,166.87,17.0
2025-01-26,hg,Harry Gatos Food,839.93,92.0
2025-01-26,hg,Modifiers,0.0,51.0
2025-01-26,hg,Non-Alcoholic,247.54,48.0
2025-01-26,hg,None,0.0,106.0
2025-01-26,hg,Orange / Skins Wine,49.46,4.0
2025-01-26,hg,Red Wine,417.04,24.0
2025-01-26,hg,Rose Wine,667.74,23.0
2025-01-26,hg,Rums,22.0,2.0
2025-01-26,hg,Sake & Soju,58.34,3.0
2025-01-26,hg,Sides,100.93,11.0
2025-01-26,hg,Small Plates,2899.26,260.0
2025-01-26,hg,Sparkling Wine,306.22,19.0
2025-01-26,hg,Staff Dinners,210.73,50.0
2025-01-26,hg,Tap Beer,2136.68,226.0
2025-01-26,hg,Tequila,60.09,5.0
2025-01-26,hg,Vodkas,53.82,6.0
2025-01-26,hg,Whiskies,44.72,2.0
2025-01-26,hg,White Wine,418.08,25.0
2025-01-26,mari,Add-ons - Pizza,178.27,147.0
2025-01-26,mari,Delivery Alcohol,257.7,18.0
2025-01-26,mari,Delivery Cocktails,228.74,6.0
2025-01-26,mari,Dine-in Pizza,1587.59,78.0
2025-01-26,mari,Marilyna's Pizza,10770.66,727.0
2025-01-26,mari,Marilyna's Soft Drinks,93.76,22.0
2025-01-26,stow,Add-ons - Bar,10.15,9.0
2025-01-26,stow,Add-ons - Kitchen,275.71,314.0
2025-01-26,stow,Amaro / Aperitif / Fortified Wine,16.36,2.0
2025-01-26,stow,Big Plates,5420.81,267.0
2025-01-26,stow,Bottles / Cans Alcoholic,622.86,64.0
2025-01-26,stow,Cocktails - Classic,7805.67,499.0
2025-01-26,stow,Cocktails - Signature,1327.25,76.0
2025-01-26,stow,Delivery Kitchen,1332.28,103.0
2025-01-26,stow,Desserts,22.0,2.0
2025-01-26,stow,Functions & Misc.,54.55,2.0
2025-01-26,stow,Gin,779.72,65.0
2025-01-26,stow,Kids Meals,135.6,13.0
2025-01-26,stow,Kitchen Specials,393.51,25.0
2025-01-26,stow,Liqueurs,9.09,1.0
2025-01-26,stow,Mocktails,128.91,11.0
2025-01-26,stow,Modifiers,0.0,161.0
2025-01-26,stow,Non-alcoholic,808.43,188.0
2025-01-26,stow,None,0.0,216.0
2025-01-26,stow,Orange / Skins Wine,102.85,8.0
2025-01-26,stow,Pet Nat Wine,98.43,7.0
2025-01-26,stow,Red Wine,1341.83,61.0
2025-01-26,stow,Rose Wine,1232.99,76.0
2025-01-26,stow,Rum,165.45,17.0
2025-01-26,stow,Salads,367.31,19.0
2025-01-26,stow,Small Plates,5109.99,359.0
2025-01-26,stow,Sparkling Wine,1173.01,57.0
2025-01-26,stow,Staff Dinners,262.27,57.0
2025-01-26,stow,Tap Beer,8820.21,877.8
2025-01-26,stow,Tequila,183.92,17.0
2025-01-26,stow,Vodka,355.08,42.0
2025-01-26,stow,Whisky,688.97,69.0
2025-01-26,stow,White Wine,1576.04,109.5
2025-02-02,hg,Add-ons - Kitchen,434.62,123.0
2025-02-02,hg,Amaro / Aperitif / Fortified Wine,8.18,1.0
2025-02-02,hg,Big Plates,3877.45,206.0
2025-02-02,hg,Bottles / Cans Alcoholic,428.04,40.0
2025-02-02,hg,Cocktails - Classic,610.76,39.0
2025-02-02,hg,Cocktails - Signature,1434.25,93.0
2025-02-02,hg,Gin,30.17,3.0
2025-02-02,hg,Harry Gatos Food,1531.77,145.0
2025-02-02,hg,Modifiers,0.0,21.0
2025-02-02,hg,Non-Alcoholic,313.51,59.0
2025-02-02,hg,None,0.0,33.0
2025-02-02,hg,Orange / Skins Wine,107.82,7.0
2025-02-02,hg,Red Wine,615.81,31.0
2025-02-02,hg,Rose Wine,488.55,25.0
2025-02-02,hg,Sake & Soju,44.55,2.0
2025-02-02,hg,Sides,74.57,7.0
2025-02-02,hg,Small Plates,4275.01,340.0
2025-02-02,hg,Sparkling Wine,138.1,13.0
2025-02-02,hg,Staff Dinners,134.09,31.0
2025-02-02,hg,Tap Beer,1259.15,128.0
2025-02-02,hg,Vodkas,11.09,1.0
2025-02-02,hg,White Wine,631.08,41.0
2025-02-02,mari,Add-ons - Pizza,141.65,126.0
2025-02-02,mari,Delivery Alcohol,78.86,5.0
2025-02-02,mari,Delivery Cocktails,177.12,6.0
2025-02-02,mari,Dine-in Pizza,1834.64,90.0
2025-02-02,mari,Marilyna's Pizza,10774.46,741.0
2025-02-02,mari,Marilyna's Soft Drinks,116.55,27.0
2025-02-02,stow,Add-ons - Bar,5.56,6.0
2025-02-02,stow,Add-ons - Kitchen,224.55,261.0
2025-02-02,stow,Amaro / Aperitif / Fortified Wine,44.73,5.0
2025-02-02,stow,Big Plates,3993.25,192.0
2025-02-02,stow,Bottles / Cans Alcoholic,351.95,35.0
2025-02-02,stow,Cocktails - Classic,6276.5,420.0
2025-02-02,stow,Cocktails - Signature,1640.15,93.0
2025-02-02,stow,Delivery Kitchen,1235.47,94.0
2025-02-02,stow,Desserts,56.56,5.0
2025-02-02,stow,Functions & Misc.,272.73,1.0
2025-02-02,stow,Gin,814.71,68.0
2025-02-02,stow,Kids Meals,123.83,12.0
2025-02-02,stow,Kitchen Specials,225.46,15.0
2025-02-02,stow,Mocktails,297.68,24.0
2025-02-02,stow,Modifiers,0.0,152.0
2025-02-02,stow,Non-alcoholic,848.85,173.6
2025-02-02,stow,None,0.0,183.0
2025-02-02,stow,Orange / Skins Wine,522.88,26.0
2025-02-02,stow,Pet Nat Wine,127.08,9.0
2025-02-02,stow,Red Wine,1800.2,100.0
2025-02-02,stow,Rose Wine,489.63,36.0
2025-02-02,stow,Rum,77.79,8.0
2025-02-02,stow,Salads,477.84,27.0
2025-02-02,stow,Small Plates,4589.35,310.0
2025-02-02,stow,Sparkling Wine,494.53,43.0
2025-02-02,stow,Staff Dinners,245.0,53.0
2025-02-02,stow,Stow Food,11.55,4.0
2025-02-02,stow,Tap Beer,8026.42,813.4
2025-02-02,stow,Tequila,45.45,5.0
2025-02-02,stow,Vodka,502.32,59.0
2025-02-02,stow,Whisky,119.75,9.0
2025-02-02,stow,White Wine,2159.07,165.0
2025-02-09,hg,Add-ons - Kitchen,392.14,113.0
2025-02-09,hg,Big Plates,3590.81,198.0
2025-02-09,hg,Bottles / Cans Alcoholic,721.27,61.0
2025-02-09,hg,Cocktails - Classic,501.49,31.0
2025-02-09,hg,Cocktails - Signature,1089.03,74.0
2025-02-09,hg,Gin,47.27,5.0
2025-02-09,hg,Harry Gatos Food,1269.86,140.0
2025-02-09,hg,Modifiers,0.0,32.0
2025-02-09,hg,Non-Alcoholic,247.35,50.0
2025-02-09,hg,None,0.0,47.0
2025-02-09,hg,Orange / Skins Wine,54.78,4.0
2025-02-09,hg,Red Wine,101.87,8.0
2025-02-09,hg,Rose Wine,582.13,20.0
2025-02-09,hg,Sake & Soju,40.0,2.0
2025-02-09,hg,Sides,75.38,8.0
2025-02-09,hg,Small Plates,3949.68,323.5
2025-02-09,hg,Sparkling Wine,54.55,6.0
2025-02-09,hg,Staff Dinners,104.91,27.0
2025-02-09,hg,Tap Beer,1378.5,150.7
2025-02-09,hg,Tequila,18.18,2.0
2025-02-09,hg,Vodkas,57.27,8.0
2025-02-09,hg,White Wine,547.9,35.0
2025-02-09,mari,Add-ons - Pizza,148.43,142.0
2025-02-09,mari,Delivery Alcohol,109.07,10.0
2025-02-09,mari,Delivery Cocktails,93.55,3.0
2025-02-09,mari,Dine-in Pizza,1657.75,81.0
2025-02-09,mari,Marilyna's Pizza,9186.95,614.0
2025-02-09,mari,Marilyna's Soft Drinks,101.85,26.0
2025-02-09,stow,Add-ons - Bar,6.42,5.0
2025-02-09,stow,Add-ons - Kitchen,221.95,280.0
2025-02-09,stow,Amaro / Aperitif / Fortified Wine,57.27,7.0
2025-02-09,stow,Big Plates,4527.44,227.0
2025-02-09,stow,Bottles / Cans Alcoholic,427.05,42.0
2025-02-09,stow,Cocktails - Classic,4069.46,285.0
2025-02-09,stow,Cocktails - Signature,2130.65,141.0
2025-02-09,stow,Delivery Kitchen,1716.88,119.0
2025-02-09,stow,Desserts,44.19,4.0
2025-02-09,stow,Functions & Misc.,27.27,2.0
2025-02-09,stow,Gin,606.77,54.0
2025-02-09,stow,Kids Meals,229.44,22.0
2025-02-09,stow,Kitchen Specials,232.82,15.0
2025-02-09,stow,Mocktails,402.52,32.0
2025-02-09,stow,Modifiers,0.09,104.0
2025-02-09,stow,Non-alcoholic,819.11,173.0
2025-02-09,stow,None,219.11,194.0
2025-02-09,stow,Orange / Skins Wine,187.83,13.0
2025-02-09,stow,Pet Nat Wine,69.28,4.0
2025-02-09,stow,Red Wine,669.96,45.0
2025-02-09,stow,Rose Wine,1281.18,68.0
2025-02-09,stow,Rum,130.0,14.0
2025-02-09,stow,Salads,213.49,11.0
2025-02-09,stow,Small Plates,4436.18,298.0
2025-02-09,stow,Sparkling Wine,570.02,38.0
2025-02-09,stow,Staff Dinners,329.55,71.0
2025-02-09,stow,Stow Food,2.77,1.0
2025-02-09,stow,Tap Beer,8195.44,861.7
2025-02-09,stow,Vodka,294.0,38.0
2025-02-09,stow,Whisky,29.09,3.0
2025-02-09,stow,White Wine,1627.39,112.0
2025-02-16,hg,Add-ons - Kitchen,330.23,99.0
2025-02-16,hg,Big Plates,4076.68,235.0
2025-02-16,hg,Bottles / Cans Alcoholic,353.1,33.0
2025-02-16,hg,Cocktails - Classic,625.06,38.0
2025-02-16,hg,Cocktails - Signature,1335.54,82.0
2025-02-16,hg,Gin,88.18,8.0
2025-02-16,hg,Harry Gatos Food,1062.2,107.0
2025-02-16,hg,Modifiers,0.0,25.0
2025-02-16,hg,Non-Alcoholic,238.67,42.0
2025-02-16,hg,None,0.0,47.0
2025-02-16,hg,Orange / Skins Wine,27.27,2.0
2025-02-16,hg,Red Wine,394.59,24.0
2025-02-16,hg,Rose Wine,352.46,16.0
2025-02-16,hg,Sake & Soju,24.55,8.0
2025-02-16,hg,Sides,42.55,4.0
2025-02-16,hg,Small Plates,3490.18,277.0
2025-02-16,hg,Sparkling Wine,299.64,12.0
2025-02-16,hg,Staff Dinners,132.18,34.0
2025-02-16,hg,Tap Beer,1008.57,100.0
2025-02-16,hg,Vodkas,54.55,6.0
2025-02-16,hg,Whiskies,16.5,1.0
2025-02-16,hg,White Wine,467.24,32.0
2025-02-16,mari,Add-ons - Pizza,126.09,109.0
2025-02-16,mari,Delivery Alcohol,230.0,10.0
2025-02-16,mari,Delivery Cocktails,128.09,4.0
2025-02-16,mari,Dine-in Pizza,2036.52,102.0
2025-02-16,mari,Marilyna's Pizza,9554.14,620.0
2025-02-16,mari,Marilyna's Soft Drinks,95.07,22.0
2025-02-16,stow,Add-ons - Bar,14.76,10.0
2025-02-16,stow,Add-ons - Kitchen,195.46,268.0
2025-02-16,stow,Amaro / Aperitif / Fortified Wine,24.95,2.0
2025-02-16,stow,Big Plates,5401.14,267.0
2025-02-16,stow,Bottles / Cans Alcoholic,494.9,50.0
2025-02-16,stow,Cocktails - Classic,6036.13,401.0
2025-02-16,stow,Cocktails - Signature,2186.84,133.0
2025-02-16,stow,Delivery Kitchen,1170.5,101.0
2025-02-16,stow,Desserts,67.29,8.0
2025-02-16,stow,Functions & Misc.,7.27,2.0
2025-02-16,stow,Gin,734.38,66.0
2025-02-16,stow,Kids Meals,120.95,10.0
2025-02-16,stow,Kitchen Specials,228.28,14.0
2025-02-16,stow,Liqueurs,36.36,4.0
2025-02-16,stow,Mocktails,395.28,33.0
2025-02-16,stow,Modifiers,0.14,155.0
2025-02-16,stow,Non-alcoholic,822.69,163.0
2025-02-16,stow,None,89.15,180.0
2025-02-16,stow,Orange / Skins Wine,440.18,24.0
2025-02-16,stow,Pet Nat Wine,27.88,2.0
2025-02-16,stow,Red Wine,1094.93,71.0
2025-02-16,stow,Rose Wine,1412.05,76.0
2025-02-16,stow,Rum,51.25,5.0
2025-02-16,stow,Salads,355.14,18.0
2025-02-16,stow,Small Plates,4990.17,334.0
2025-02-16,stow,Sparkling Wine,745.03,52.0
2025-02-16,stow,Staff Dinners,254.09,56.0
2025-02-16,stow,Stow Food,5.5,2.0
2025-02-16,stow,Tap Beer,10674.44,1065.0
2025-02-16,stow,Tequila,100.0,10.0
2025-02-16,stow,Vodka,489.92,57.0
2025-02-16,stow,Whisky,122.03,11.0
2025-02-16,stow,White Wine,2516.44,166.0
2025-02-23,hg,Add-ons - Kitchen,447.71,103.0
2025-02-23,hg,Big Plates,2977.58,175.0
2025-02-23,hg,Bottles / Cans Alcoholic,240.93,22.0
2025-02-23,hg,Cocktails - Classic,1130.87,77.0
2025-02-23,hg,Cocktails - Signature,1105.21,68.0
2025-02-23,hg,Desserts,18.49,2.0
2025-02-23,hg,Gin,38.35,4.0
2025-02-23,hg,Harry Gatos Food,1310.68,120.0
2025-02-23,hg,Modifiers,0.0,19.0
2025-02-23,hg,Non-Alcoholic,317.55,58.0
2025-02-23,hg,Non-alcoholic,6.55,2.0
2025-02-23,hg,None,0.0,42.0
2025-02-23,hg,Orange / Skins Wine,120.01,5.0
2025-02-23,hg,Red Wine,113.73,6.0
2025-02-23,hg,Rose Wine,360.11,15.0
2025-02-23,hg,Rums,57.79,5.0
2025-02-23,hg,Sake & Soju,187.0,9.0
2025-02-23,hg,Sides,77.83,7.0
2025-02-23,hg,Small Plates,3891.08,298.0
2025-02-23,hg,Sparkling Wine,65.45,10.0
2025-02-23,hg,Staff Dinners,166.45,42.0
2025-02-23,hg,Tap Beer,1379.22,135.0
2025-02-23,hg,Vodkas,63.82,8.0
2025-02-23,hg,White Wine,423.81,32.0
2025-02-23,mari,Add-ons - Pizza,177.58,150.0
2025-02-23,mari,Delivery Alcohol,136.8,11.0
2025-02-23,mari,Delivery Cocktails,167.35,6.0
2025-02-23,mari,Dine-in Pizza,2179.53,110.0
2025-02-23,mari,Marilyna's Pizza,9640.35,660.0
2025-02-23,mari,Marilyna's Soft Drinks,114.45,31.0
2025-02-23,stow,Add-ons - Bar,12.95,14.0
2025-02-23,stow,Add-ons - Kitchen,336.78,354.0
2025-02-23,stow,Amaro / Aperitif / Fortified Wine,30.0,3.0
2025-02-23,stow,Big Plates,5244.49,262.0
2025-02-23,stow,Bottles / Cans Alcoholic,920.25,95.0
2025-02-23,stow,Cocktails - Classic,7902.15,542.0
2025-02-23,stow,Cocktails - Signature,1700.86,96.0
2025-02-23,stow,Delivery Kitchen,1413.23,113.0
2025-02-23,stow,Desserts,63.76,7.0
2025-02-23,stow,Functions & Misc.,276.27,4.0
2025-02-23,stow,Gin,1081.44,95.0
2025-02-23,stow,Kids Meals,277.0,25.0
2025-02-23,stow,Mocktails,270.33,26.0
2025-02-23,stow,Modifiers,0.23,189.0
2025-02-23,stow,Non-alcoholic,921.18,180.0
2025-02-23,stow,None,0.0,209.0
2025-02-23,stow,Orange / Skins Wine,522.43,27.0
2025-02-23,stow,Pet Nat Wine,59.16,4.0
2025-02-23,stow,Red Wine,1999.76,127.0
2025-02-23,stow,Rose Wine,1417.27,71.0
2025-02-23,stow,Rum,38.18,4.0
2025-02-23,stow,Salads,238.67,14.0
2025-02-23,stow,Small Plates,5673.65,385.0
2025-02-23,stow,Sparkling Wine,1066.55,67.0
2025-02-23,stow,Staff Dinners,248.18,54.0
2025-02-23,stow,Stow Food,2.73,1.0
2025-02-23,stow,Tap Beer,9084.21,898.2
2025-02-23,stow,Tequila,141.67,12.0
2025-02-23,stow,Vodka,655.12,77.0
2025-02-23,stow,Whisky,120.0,12.0
2025-02-23,stow,White Wine,2164.92,131.0
2025-03-02,hg,Add-ons - Kitchen,284.53,85.0
2025-03-02,hg,Big Plates,3552.65,205.0
2025-03-02,hg,Bottles / Cans Alcoholic,395.8,38.0
2025-03-02,hg,Cocktails - Classic,749.76,50.0
2025-03-02,hg,Cocktails - Signature,917.69,58.0
2025-03-02,hg,Gin,9.09,1.0
2025-03-02,hg,Harry Gatos Food,1218.77,138.0
2025-03-02,hg,Modifiers,0.0,39.0
2025-03-02,hg,Non-Alcoholic,243.95,50.0
2025-03-02,hg,Non-alcoholic,3.7,1.0
2025-03-02,hg,None,0.0,30.0
2025-03-02,hg,Orange / Skins Wine,124.55,4.0
2025-03-02,hg,Red Wine,207.0,11.0
2025-03-02,hg,Rose Wine,590.93,35.0
2025-03-02,hg,Sake & Soju,217.52,11.0
2025-03-02,hg,Sides,146.0,13.0
2025-03-02,hg,Small Plates,3272.3,268.0
2025-03-02,hg,Sparkling Wine,210.79,14.0
2025-03-02,hg,Staff Dinners,151.64,37.0
2025-03-02,hg,Tap Beer,1039.09,110.0
2025-03-02,hg,Tequila,66.6,6.0
2025-03-02,hg,Vodkas,32.73,4.0
2025-03-02,hg,White Wine,600.05,39.0
2025-03-02,mari,Add-ons - Pizza,179.98,153.0
2025-03-02,mari,Delivery Alcohol,229.09,17.0
2025-03-02,mari,Delivery Cocktails,18.82,1.0
2025-03-02,mari,Dine-in Pizza,2211.08,111.0
2025-03-02,mari,Marilyna's Pizza,10421.27,662.0
2025-03-02,mari,Marilyna's Soft Drinks,133.78,34.0
2025-03-02,stow,Add-ons - Bar,13.78,8.0
2025-03-02,stow,Add-ons - Kitchen,322.96,335.0
2025-03-02,stow,Big Plates,5111.79,262.0
2025-03-02,stow,Bottles / Cans Alcoholic,645.54,71.0
2025-03-02,stow,Cocktails - Classic,6064.77,407.0
2025-03-02,stow,Cocktails - Signature,1731.75,103.0
2025-03-02,stow,Delivery Kitchen,1449.7,110.0
2025-03-02,stow,Desserts,68.6,6.0
2025-03-02,stow,Functions & Misc.,182.73,4.0
2025-03-02,stow,Gin,880.66,79.0
