week_ending,venue,reporting_group,product_name,sales_ex_gst,qty,cost
2025-06-08,mari,Marilyna's Pizza,Family Half Half,130.92,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Hawaiian,189.15,8.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family House Special,24.04,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Little Italy,157.64,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Margherita,374.26,16.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Meatlovers,184.31,7.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Mexicana,124.44,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family New Yorker,24.97,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,"Family No Chorizo, No Cry",83.17,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Paddock,25.45,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Pepperoni,112.06,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Prawn Hub,51.76,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Roma Special,28.48,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Sanchez,12.08,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Sorrento,51.33,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Southern Lamb,78.17,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Super House Special,345.15,14.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Super Veg,75.93,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Tandoori Chicken,79.54,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family The Deli,27.27,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Truffalo Soldier,25.88,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Uber Margherita,49.88,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Family Vegetarian,23.64,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Fettuccine Boscaiola,54.55,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Garlic Bread,375.59,81.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free BBQ Chicken Pizza,38.18,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Base,5.83,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Bubba Gump,74.54,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Hawaiian,34.81,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Margherita,18.18,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Napoletana,15.45,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,"Gluten-free No Chorizo, No Cry",20.91,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Roma Special,18.18,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Sanchez,61.82,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Super Veg,38.49,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Tandoori Chicken,36.36,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Gluten-free Vegetarian,55.45,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   Little Italy,13.64,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   Margherita,27.28,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   Meatlovers,13.64,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   No Chorizo No Cry,27.28,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   Super Veg,13.64,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large   Tandoori Chicken,13.64,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large  House Special,18.18,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large 4 Cheese Pizza,18.49,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large BBQ Chicken Pizza,153.86,8.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Bubba Gump,184.43,10.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Cosmopolitan,169.46,8.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Garlic Cheese Pizza,47.67,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Hail Africa,23.0,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Half Half,69.08,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Hawaiian,287.36,15.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large House Special,62.28,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Little Italy,226.06,11.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Margherita,501.98,28.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Meatlovers,340.13,17.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Mexicana,123.38,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Napoletana,17.27,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large New Yorker,59.82,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,"Large No Chorizo, No Cry",95.85,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Paddock,104.2,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Pepperoni,550.06,28.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Prawn Hub,61.25,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Roma Special,20.0,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Sanchez,120.99,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Sorrento,108.53,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Southern Lamb,22.73,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Super House Special,371.98,18.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Super Veg,85.07,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Tandoori Chicken,178.76,8.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large The Deli Pizza,20.34,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Uber Margherita,143.02,7.0,0.0
2025-06-08,mari,Marilyna's Pizza,Large Vegetarian,122.14,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular BBQ Chicken Pizza,155.62,10.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Bubba Gump,139.31,9.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Cosmopolitan,102.87,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Garlic Cheese Pizza,102.62,12.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Hail Africa,17.27,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Hawaiian,259.53,19.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular House Special,95.06,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Little Italy,106.27,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Margherita,278.02,21.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Meatlovers,185.4,12.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Mexicana,16.36,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular New Yorker,18.32,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,"Regular No Chorizo, No Cry",18.49,1.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Paddock,79.32,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Pepperoni,333.07,22.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Prawn Hub,46.35,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Roma Special,81.06,5.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Sanchez,123.23,7.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Sanchez VEGAN,34.54,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Sorrento,103.62,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Southern Lamb,98.69,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Super House Special,273.78,17.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Super Veg,95.91,6.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Tandoori Chicken,50.28,3.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular The Deli,67.26,4.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Truffalo Soldier,35.94,2.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Uber Margherita,126.13,9.0,0.0
2025-06-08,mari,Marilyna's Pizza,Regular Vegetarian,92.1,6.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Bundaberg Ginger Beer D,14.7,2.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Coke 1.25L,26.26,6.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Coke Can,36.74,11.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Coke Zero 1.25L,5.0,2.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Coke Zero Can,25.54,11.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Solo 1.25L,10.0,2.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Sprite 1.25L,16.19,3.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Sprite Can,21.84,6.0,0.0
2025-06-08,mari,Marilyna's Soft Drinks,Sunkist 1.25L,5.0,1.0,0.0
2025-06-08,stow,Add-ons - Bar,+$3 Premium Spirit,3.0,1.0,0.0
2025-06-08,stow,Add-ons - Bar,Add Mac. Liqueur,7.4,2.0,0.0
2025-06-08,stow,Add-ons - Bar,Fever-Tree Light Tonic [mixer],2.75,3.0,0.0
2025-06-08,stow,Add-ons - Bar,Fever-Tree Mediterannean  [mixer],1.02,1.0,0.0
2025-06-08,stow,Big Plates,American Standard Burger,685.13,32.0,0.0
2025-06-08,stow,Big Plates,Beef Burrito,658.84,36.0,0.0
2025-06-08,stow,Big Plates,Cauliflower Burrito,174.98,11.0,0.0
2025-06-08,stow,Big Plates,Chicken Burrito,458.22,24.0,0.0
2025-06-08,stow,Big Plates,Chicken Shindig Burger,136.26,6.0,0.0
2025-06-08,stow,Big Plates,Eggplant Parmy,163.45,8.0,0.0
2025-06-08,stow,Big Plates,Eggplant Schnitty,50.86,2.0,0.0
2025-06-08,stow,Big Plates,Fancy Pants Parmy,968.33,47.0,0.0
2025-06-08,stow,Big Plates,Fish Burrito,335.11,18.0,0.0
2025-06-08,stow,Big Plates,Fizz 'N' Chips,274.47,11.0,0.0
2025-06-08,stow,Big Plates,Stow Schnitty,646.1,34.0,0.0
2025-06-08,stow,Big Plates,Vegilante Vegan Burger,50.48,2.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Asahi 3.5%,27.52,4.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Brooky Ginger Beer Bottle,50.9,5.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Corona,157.85,16.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Fellr Watermelon Seltzer Tin,111.34,10.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Grifter Big Sur IPA Tin,7.64,1.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,James Boags Light,15.46,2.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Monteith's Apple Cider Bottle,9.71,2.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Peroni,9.24,1.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Two Bays Pale Ale Can,12.73,1.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,VB Tinnie,17.33,2.0,0.0
2025-06-08,stow,Bottles / Cans Alcoholic,Young Henrys Cloudy Cider Can,66.73,6.0,0.0
2025-06-08,stow,Cocktails - Classic,$21 Custom Cocktail,51.82,3.0,0.0
2025-06-08,stow,Cocktails - Classic,Amarretto Sour,17.27,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Americano,15.45,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Aperol Spritz,443.95,30.0,0.0
2025-06-08,stow,Cocktails - Classic,Bloody Mary,200.0,10.0,0.0
2025-06-08,stow,Cocktails - Classic,Boulevardier,20.34,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Cadillac Margarita,140.08,5.0,0.0
2025-06-08,stow,Cocktails - Classic,Classic Margarita,1826.45,133.0,0.0
2025-06-08,stow,Cocktails - Classic,Coconut Margarita,534.87,27.0,0.0
2025-06-08,stow,Cocktails - Classic,Cosmo,34.54,2.0,0.0
2025-06-08,stow,Cocktails - Classic,Daiquiri,17.57,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Dark & Stormy,214.73,16.0,0.0
2025-06-08,stow,Cocktails - Classic,Espresso Martini,536.49,36.0,0.0
2025-06-08,stow,Cocktails - Classic,Gin Martini,73.16,4.0,0.0
2025-06-08,stow,Cocktails - Classic,Jalapeño Marg,1361.23,69.0,0.0
2025-06-08,stow,Cocktails - Classic,Limoncello Spritz,142.27,8.0,0.0
2025-06-08,stow,Cocktails - Classic,Long Island Iced Tea,60.0,3.0,0.0
2025-06-08,stow,Cocktails - Classic,Lychee Martini,282.31,22.0,0.0
2025-06-08,stow,Cocktails - Classic,Manhattan - Sweet,19.33,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Mojito,17.27,1.0,0.0
2025-06-08,stow,Cocktails - Classic,Negroni,492.36,38.5,0.0
2025-06-08,stow,Cocktails - Classic,Old Fashioned,202.14,11.0,0.0
2025-06-08,stow,Cocktails - Classic,Tommy's Margarita,285.43,16.0,0.0
2025-06-08,stow,Cocktails - Classic,Vodka Martini,109.76,6.0,0.0
2025-06-08,stow,Cocktails - Signature,Bad Bitch Martini,332.8,18.0,0.0
2025-06-08,stow,Cocktails - Signature,Beetle Juice,235.58,12.0,0.0
2025-06-08,stow,Cocktails - Signature,Brewed & Banoffee'd,207.01,12.0,0.0
2025-06-08,stow,Cocktails - Signature,Flamin' Moe,12.55,1.0,0.0
2025-06-08,stow,Cocktails - Signature,Higher Than Highball,135.85,7.0,0.0
2025-06-08,stow,Cocktails - Signature,Mulled Wine,2413.21,203.0,0.0
2025-06-08,stow,Cocktails - Signature,Oceanside,173.37,12.0,0.0
2025-06-08,stow,Cocktails - Signature,Puerto Sunset,82.09,4.0,0.0
2025-06-08,stow,Cocktails - Signature,Tallows Dancer,122.47,8.0,0.0
2025-06-08,stow,Cocktails - Signature,Totem Totin',224.23,15.0,0.0
2025-06-08,stow,Cocktails - Signature,Tuckerbush Margie,448.4,23.0,0.0
2025-06-08,stow,Cocktails - Signature,We No Speak Americano,133.66,9.0,0.0
2025-06-08,stow,Delivery Kitchen,Add Side Salad,8.74,3.0,0.0
2025-06-08,stow,Delivery Kitchen,BBQ Wings D,293.46,25.0,0.0
2025-06-08,stow,Delivery Kitchen,Bang Bang Cauli D,45.97,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Beef Burger D,130.05,6.0,0.0
2025-06-08,stow,Delivery Kitchen,Beef Burrito D,55.1,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Beef Dumplings D,14.55,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Brownie D,109.48,15.0,0.0
2025-06-08,stow,Delivery Kitchen,Buffalo Wings D,251.33,22.0,0.0
2025-06-08,stow,Delivery Kitchen,Cauliflower Burrito D,47.28,2.0,0.0
2025-06-08,stow,Delivery Kitchen,Chicken Burrito D,21.28,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Chicken Parmy D,93.16,4.0,0.0
2025-06-08,stow,Delivery Kitchen,Chicken Schnitty D,21.82,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Eggplant Schnitty D,19.41,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Fish Tacos D,53.12,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Fizz & Chips D,21.27,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Fresh Salad D,39.55,4.0,0.0
2025-06-08,stow,Delivery Kitchen,Fries D,69.66,7.0,0.0
2025-06-08,stow,Delivery Kitchen,Holy Guacamole D,14.8,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Jalapeno Edamame D,34.02,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Kids Nuggets D,30.53,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Rocket Man D,83.14,7.0,0.0
2025-06-08,stow,Delivery Kitchen,Sensei Calamari D,43.65,3.0,0.0
2025-06-08,stow,Delivery Kitchen,Spaghetti Bolognese D,160.55,15.0,0.0
2025-06-08,stow,Delivery Kitchen,Sweet Potato Fries D,75.85,6.0,0.0
2025-06-08,stow,Delivery Kitchen,Tofu Dumplings D,15.28,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Truffle Fries D,55.16,4.0,0.0
2025-06-08,stow,Delivery Kitchen,Tuk Tuk Salad D,19.32,1.0,0.0
2025-06-08,stow,Delivery Kitchen,Vegilante Burger D,44.91,2.0,0.0
2025-06-08,stow,Desserts,Brownie,145.87,14.0,0.0
2025-06-08,stow,Functions & Misc.,Open Price,136.36,1.0,0.0
2025-06-08,stow,Gin,Archie Rose Signature Gin,68.94,6.0,0.0
2025-06-08,stow,Gin,Bombay Dry [House],263.01,35.0,0.0
2025-06-08,stow,Gin,Bombay Sapphire,22.01,2.0,0.0
2025-06-08,stow,Gin,Brookie's Byron Dry Gin Tonica,127.57,7.0,0.0
2025-06-08,stow,Gin,Four Pillars Rare Dry,21.82,2.0,0.0
2025-06-08,stow,Gin,Four Pillars Rare Dry Gin Tonica,38.84,2.0,0.0
2025-06-08,stow,Gin,Hendrick's Gin,98.56,11.0,0.0
2025-06-08,stow,Gin,Hendricks Gin Tonica,57.32,3.0,0.0
2025-06-08,stow,Gin,Never Never Oyster Shell Gin,12.48,1.0,0.0
2025-06-08,stow,Gin,Poor Tom's Strawberry Gin Tonica,127.57,7.0,0.0
2025-06-08,stow,Kids Meals,Kids Ham & Cheese Pizza,12.02,1.0,0.0
2025-06-08,stow,Kids Meals,Kids Hawaiian Pizza,24.83,2.0,0.0
2025-06-08,stow,Kids Meals,Kids Margherita Pizza,49.07,4.0,0.0
2025-06-08,stow,Kids Meals,Kids Nuggets & Chips,175.78,14.0,0.0
2025-06-08,stow,Kids Meals,Kids Spag Bol,71.52,7.0,0.0
2025-06-08,stow,Kitchen Specials,3x Scallops,188.67,13.0,0.0
2025-06-08,stow,Kitchen Specials,6x Scallops,23.14,1.0,0.0
2025-06-08,stow,Kitchen Specials,Cauliflower Cheese,85.64,19.0,0.0
2025-06-08,stow,Kitchen Specials,Lamb Roast,2230.59,89.0,0.0
2025-06-08,stow,Kitchen Specials,Nut Roast,199.47,8.0,0.0
2025-06-08,stow,Liqueurs,Baileys Irish Cream,36.36,4.0,0.0
2025-06-08,stow,Liqueurs,Mr Black Coffee Liqueur,18.18,2.0,0.0
2025-06-08,stow,Mocktails,Seadrift Coast Non-alc G&T,39.0,3.0,0.0
2025-06-08,stow,Mocktails,Stow's Irish Coffee,36.07,3.0,0.0
2025-06-08,stow,Mocktails,Sunkissed Spritz,56.15,4.0,0.0
2025-06-08,stow,Mocktails,Trade Winds,114.99,10.0,0.0
2025-06-08,stow,Mocktails,Virgin Margy,45.32,4.0,0.0
2025-06-08,stow,Modifiers,Bry Ol San Pell,0.25,5.0,0.0
2025-06-08,stow,Non-alcoholic,Apple Juice Glass,18.61,5.0,0.0
2025-06-08,stow,Non-alcoholic,Bundaberg Ginger Beer,30.49,7.0,0.0
2025-06-08,stow,Non-alcoholic,Cranberry Juice Glass,3.64,1.0,0.0
2025-06-08,stow,Non-alcoholic,Fresh Lime Soda,97.97,34.0,0.0
2025-06-08,stow,Non-alcoholic,Ginger Ale,11.84,3.0,0.0
2025-06-08,stow,Non-alcoholic,Heaps Normal Tin,262.79,29.0,0.0
2025-06-08,stow,Non-alcoholic,"Lemon, Lime & Bitters",78.26,18.0,0.0
2025-06-08,stow,Non-alcoholic,Lemonade Glass,18.63,5.0,0.0
2025-06-08,stow,Non-alcoholic,Orange Juice Glass,7.41,2.0,0.0
2025-06-08,stow,Non-alcoholic,Pepsi Glass,62.59,17.0,0.0
2025-06-08,stow,Non-alcoholic,Pepsi Max Glass,110.09,30.0,0.0
2025-06-08,stow,Non-alcoholic,Pineapple Juice Glass,3.71,1.0,0.0
2025-06-08,stow,Non-alcoholic,Pink Lemonade Glass,21.41,5.0,0.0
2025-06-08,stow,Non-alcoholic,San Pellegrino 500ml,78.99,14.0,0.0
2025-06-08,stow,Non-alcoholic,Stow Soda - Passionfruit,7.39,1.0,0.0
2025-06-08,stow,Non-alcoholic,Tonic Glass,7.4,2.0,0.0
2025-06-08,stow,Non-alcoholic,Vinada Sparkling Rose,71.53,7.0,0.0
2025-06-08,stow,Orange / Skins Wine,Dragonfly Grenache,72.75,5.0,0.0
2025-06-08,stow,Orange / Skins Wine,Ravensworth Skins Gris,46.61,3.0,0.0
2025-06-08,stow,Orange / Skins Wine,Sigurd White Blend,77.3,2.0,0.0
2025-06-08,stow,Orange / Skins Wine,Year Wines 'Zagara' Orange,28.64,2.0,0.0
2025-06-08,stow,Pet Nat Wine,Das Juice Pink Pet Nat,124.97,8.0,0.0
2025-06-08,stow,Pet Nat Wine,Sea Foam Pet Nat,13.64,1.0,0.0
2025-06-08,stow,Red Wine,A. Rodda Tempranillo,321.47,17.5,0.0
2025-06-08,stow,Red Wine,Cri De Couer Pinot Noir,163.11,4.0,0.0
2025-06-08,stow,Red Wine,De La Grosse Beaujolais,86.19,5.0,0.0
2025-06-08,stow,Red Wine,Geppetto Pinot Noir,651.58,36.0,0.0
2025-06-08,stow,Red Wine,Glaetzer Anaperenna Shiraz Cab,120.3,5.0,0.0
2025-06-08,stow,Red Wine,Mother's Milk Shiraz,886.74,49.0,0.0
2025-06-08,stow,Red Wine,Ottelia Cab Sav,189.48,9.0,0.0
2025-06-08,stow,Red Wine,Padrillos Malbec,99.56,6.0,0.0
2025-06-08,stow,Red Wine,Sibiliana Nero D'Avola,14.55,1.0,0.0
2025-06-08,stow,Red Wine,Sigurd GSM Red Blend,435.46,16.0,0.0
2025-06-08,stow,Red Wine,Trutta Streamside Shiraz [Chilled],27.74,2.0,0.0
2025-06-08,stow,Red Wine,Villa Fresco Sangiovese,780.97,71.0,0.0
2025-06-08,stow,Rose Wine,Petits Detours Rosé,671.95,43.0,0.0
2025-06-08,stow,Rose Wine,Petits Detours Rosé Mediterranee,294.86,5.0,0.0
2025-06-08,stow,Rose Wine,Trentham Estate Rosé,354.09,38.0,0.0
2025-06-08,stow,Rum,Appleton Rum [House],10.0,1.0,0.0
2025-06-08,stow,Rum,Bacardi Blanca [House],76.36,8.0,0.0
2025-06-08,stow,Rum,Diplomatico Mantuano,12.0,1.0,0.0
2025-06-08,stow,Rum,Ron Zacapa 23yr,51.0,3.0,0.0
2025-06-08,stow,Salads,Rocket Man,103.97,6.0,0.0
2025-06-08,stow,Salads,Tuk Tuk Salad,227.15,11.0,0.0
2025-06-08,stow,Small Plates,BBQ Wings,341.0,24.0,0.0
2025-06-08,stow,Small Plates,Bang Bang Cauli,246.1,17.0,0.0
2025-06-08,stow,Small Plates,Buffalo Wings,501.32,35.0,0.0
2025-06-08,stow,Small Plates,Cauliflower Tacos,94.35,5.0,0.0
2025-06-08,stow,Small Plates,Corn Star,164.01,11.0,0.0
2025-06-08,stow,Small Plates,Fish Tacos,555.08,29.0,0.0
2025-06-08,stow,Small Plates,Holy Guacamole,454.97,31.0,0.0
2025-06-08,stow,Small Plates,Jalapeño Edamame,160.91,14.0,0.0
2025-06-08,stow,Small Plates,Rosemary Salted Fries,555.7,51.0,0.0
2025-06-08,stow,Small Plates,Sensei Calamari,413.87,25.0,0.0
2025-06-08,stow,Small Plates,Sweet Potato Fries,405.07,33.0,0.0
2025-06-08,stow,Small Plates,Tofu San Dumplings,105.8,7.0,0.0
2025-06-08,stow,Small Plates,Truffle Fries,280.66,20.0,0.0
2025-06-08,stow,Small Plates,United States of Dumplings,307.58,20.0,0.0
2025-06-08,stow,Sparkling Wine,Casa Gheller Prosecco,209.07,14.0,0.0
2025-06-08,stow,Sparkling Wine,Version Two Sparkling,148.14,19.0,0.0
2025-06-08,stow,Sparkling Wine,Veuve Clicquot Yellow Label,93.05,4.0,0.0
2025-06-08,stow,Staff Dinners,Staff Dinner $5,142.85,31.0,0.0
2025-06-08,stow,Staff Dinners,Staff Pizza $5,46.4,10.0,0.0
2025-06-08,stow,Tap Beer,Crankshaft IPA,546.28,36.0,0.0
2025-06-08,stow,Tap Beer,Fresh is Best Lager,1803.6,218.0,0.0
2025-06-08,stow,Tap Beer,Fresh is Best Summer Lager,417.32,57.0,0.0
2025-06-08,stow,Tap Beer,Grifter Pale,1256.6,124.0,0.0
2025-06-08,stow,Tap Beer,Kirin,1110.15,97.0,0.0
2025-06-08,stow,Tap Beer,Little Dragon,181.56,14.0,0.0
2025-06-08,stow,Tap Beer,Old Panther,93.09,10.0,0.0
2025-06-08,stow,Tap Beer,Omen Stout,24.78,7.0,0.0
2025-06-08,stow,Tap Beer,Philter Red,199.48,19.7,0.0
2025-06-08,stow,Tap Beer,Philter XPA,759.21,96.0,0.0
2025-06-08,stow,Tap Beer,Status Quo,895.35,75.0,0.0
2025-06-08,stow,Tap Beer,Stone & Wood,1785.7,151.4,0.0
2025-06-08,stow,Tequila,1800 Coconut,12.2,1.0,0.0
2025-06-08,stow,Tequila,Patron Silver,94.46,8.0,0.0
2025-06-08,stow,Tequila,Rooster Rojo Blanco Tequila [House],36.36,4.0,0.0
2025-06-08,stow,Vodka,Belvedere Vodka,11.1,1.0,0.0
2025-06-08,stow,Vodka,Grey Goose,57.67,5.0,0.0
2025-06-08,stow,Vodka,White Light Pure Vodka [House],381.66,47.0,0.0
2025-06-08,stow,Whisky,Buffalo Trace Bourbon [House],36.36,4.0,0.0
2025-06-08,stow,Whisky,Fireball,50.0,5.0,0.0
2025-06-08,stow,Whisky,Jack Daniels,28.0,3.0,0.0
2025-06-08,stow,Whisky,Laphroaig 10yr,30.0,2.0,0.0
2025-06-08,stow,Whisky,Monkey Shoulder Scotch [House],10.89,2.0,0.0
2025-06-08,stow,White Wine,A. Rodda Chardonnay,82.74,4.0,0.0
2025-06-08,stow,White Wine,"Delinquente ""Screaming Betty"" Vermentino",69.12,2.0,0.0
2025-06-08,stow,White Wine,Dormilona Chenin Blanc,32.71,2.0,0.0
2025-06-08,stow,White Wine,Kuku Sauvignon Blanc,597.23,42.0,0.0
2025-06-08,stow,White Wine,Ottelia Chardonnay,302.56,18.0,0.0
2025-06-08,stow,White Wine,Two Tonne Riesling,104.56,7.0,0.0
2025-06-08,stow,White Wine,Version Two Pinot Grigio,916.11,79.0,0.0
2025-06-15,hg,Add-ons - Kitchen,$2 BBQ Wing,26.38,29.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Add Cheese,1.85,1.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Add Fried Cauliflower,4.08,1.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Add Grilled Chicken,9.72,2.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Add Grilled Fish,13.94,3.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Aioli Dipping Sauce,13.52,113.0,0.0
2025-06-15,hg,Add-ons - Kitchen,BBQ Dipping Sauce,3.18,21.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Chipotle Mayo Dipping Sauce,1.86,2.0,0.0
2025-06-15,hg,Add-ons - Kitchen,Double Scoop,9.7,3.0,0.0
